Centroid,consensus,barcode,nReads
2cbca2ce-b38f-45db-884c-dd26fc5e764f,NA%NA%NA%NA%NA%NA%NA,A7,1
2da70e92-1df6-4675-9154-09a98a33302f,NA%NA%NA%NA%NA%NA%NA,F8,5
40bc6529-2084-4c10-a3e1-36287391c34a,NA%NA%NA%NA%NA%NA%NA,A7,6
40bc6529-2084-4c10-a3e1-36287391c34a,NA%NA%NA%NA%NA%NA%NA,B7,3
40bc6529-2084-4c10-a3e1-36287391c34a,NA%NA%NA%NA%NA%NA%NA,C7,2
40bc6529-2084-4c10-a3e1-36287391c34a,NA%NA%NA%NA%NA%NA%NA,D7,1
40bc6529-2084-4c10-a3e1-36287391c34a,NA%NA%NA%NA%NA%NA%NA,G6,1
4e6dc3f5-24c6-43ce-8c4f-da1029b6364a,NA%NA%NA%NA%NA%NA%NA,B7,1
d86957c1-c09e-439a-81df-bd6e9250b405,NA%NA%NA%NA%NA%NA%NA,F8,1
eb735dc2-3e1a-4344-ab0c-a24a9adf9140,NA%NA%NA%NA%NA%NA%NA,H4,1
1ae19894-b0c2-4c5f-bc4a-0307b2a3a920,NA%NA%NA%NA%NA%NA%NA,C8,15
4fc8c4a6-9802-4bb0-814c-dcccffeda516,NA%NA%NA%NA%NA%NA%NA,A7,2
4fc8c4a6-9802-4bb0-814c-dcccffeda516,NA%NA%NA%NA%NA%NA%NA,B7,1
4fc8c4a6-9802-4bb0-814c-dcccffeda516,NA%NA%NA%NA%NA%NA%NA,D7,1
04351a12-8eba-4b13-bb85-3cdf7d5ab549,NA%NA%NA%NA%NA%NA%NA,H6,1
4dd9296a-ec02-474c-9720-66503f4e85cd,NA%NA%NA%NA%NA%NA%NA,H4,28
ad624306-1069-4130-846b-863b0a3fcb73,NA%NA%NA%NA%NA%NA%NA,A7,7
ad624306-1069-4130-846b-863b0a3fcb73,NA%NA%NA%NA%NA%NA%NA,B7,48
ad624306-1069-4130-846b-863b0a3fcb73,NA%NA%NA%NA%NA%NA%NA,C7,21
ad624306-1069-4130-846b-863b0a3fcb73,NA%NA%NA%NA%NA%NA%NA,D7,25
ad624306-1069-4130-846b-863b0a3fcb73,NA%NA%NA%NA%NA%NA%NA,G6,15
ad624306-1069-4130-846b-863b0a3fcb73,NA%NA%NA%NA%NA%NA%NA,H6,14
bf567c7d-d823-48cb-a3db-b5794de90f24,NA%NA%NA%NA%NA%NA%NA,H6,1
c4607a87-c27d-46e5-af85-b4cd5f5185df,NA%NA%NA%NA%NA%NA%NA,F8,7
d2652412-3128-42a3-8ebc-63ad40d68fa6,NA%NA%NA%NA%NA%NA%NA,B7,1
d2652412-3128-42a3-8ebc-63ad40d68fa6,NA%NA%NA%NA%NA%NA%NA,D7,2
d2652412-3128-42a3-8ebc-63ad40d68fa6,NA%NA%NA%NA%NA%NA%NA,H6,2
02239473-5036-4c85-bf75-d49aa2540691,NA%NA%NA%NA%NA%NA%NA,F8,2
834096eb-f9e2-448b-9164-520ebf8a5df5,NA%NA%NA%NA%NA%NA%NA,C7,1
834096eb-f9e2-448b-9164-520ebf8a5df5,NA%NA%NA%NA%NA%NA%NA,D7,1
834096eb-f9e2-448b-9164-520ebf8a5df5,NA%NA%NA%NA%NA%NA%NA,H6,1
9a78a9e3-c9a6-4ac1-87ee-c2948544499b,NA%NA%NA%NA%NA%NA%NA,F8,1
fefa8c97-8e24-4967-be7e-cb3d54c2f166,NA%NA%NA%NA%NA%NA%NA,F8,1
00bd8aa6-0165-4244-9b37-28afdaf8d6cd,NA%NA%NA%NA%NA%NA%NA,F8,2
0e8fb93c-537e-43d5-ab9f-b231534efb96,NA%NA%NA%NA%NA%NA%NA,F8,3
4702415f-e1bb-40b2-a435-3eb2554450ea,NA%NA%NA%NA%NA%NA%NA,C8,2
80369c28-ec40-4da7-a3c9-f9e69fa34f02,NA%NA%NA%NA%NA%NA%NA,F8,4
af722f88-f0e2-433e-9a77-32fddadedb66,NA%NA%NA%NA%NA%NA%NA,C8,1
e6671347-aa44-4d25-ac0a-4d1c64fec770,NA%NA%NA%NA%NA%NA%NA,B7,1
0daf4ffd-f7bf-4869-9299-4829418932a6,NA%NA%NA%NA%NA%NA%NA,C8,3
19a9a252-0450-49f9-aa93-de4bb2e89a39,NA%NA%NA%NA%NA%NA%NA,F8,5
43dffe7c-d750-4aad-a0f8-14551eb4d62a,NA%NA%NA%NA%NA%NA%NA,C8,14
88576578-373a-4369-9d3f-27b4b19b2806,NA%NA%NA%NA%NA%NA%NA,G6,1
fdc7468c-6e65-4a72-b2dd-dc71b15f5f44,NA%NA%NA%NA%NA%NA%NA,C8,1
fdc7468c-6e65-4a72-b2dd-dc71b15f5f44,NA%NA%NA%NA%NA%NA%NA,F8,1
1b81065b-4552-47a1-857f-d4a281c78e92,NA%NA%NA%NA%NA%NA%NA,F8,2
42fece55-b125-4f49-a229-ce3c9889d335,NA%NA%NA%NA%NA%NA%NA,H4,14
62fe2fc1-c462-4bed-99fa-bceeefcd395f,NA%NA%NA%NA%NA%NA%NA,C8,13
9f6a6b35-940d-43fd-9018-105dd9219d73,NA%NA%NA%NA%NA%NA%NA,E7,1
9f6a6b35-940d-43fd-9018-105dd9219d73,NA%NA%NA%NA%NA%NA%NA,F7,1
03e1f228-44ed-4b0d-bd74-2bb40199521e,NA%NA%NA%NA%NA%NA%NA,B8,2
03e1f228-44ed-4b0d-bd74-2bb40199521e,NA%NA%NA%NA%NA%NA%NA,G7,1
0edcee76-ddb0-49a6-be26-56eeddca1bd6,NA%NA%NA%NA%NA%NA%NA,C8,1
0edcee76-ddb0-49a6-be26-56eeddca1bd6,NA%NA%NA%NA%NA%NA%NA,F8,1
a8d8bd42-16aa-4c8f-9d3d-c1053d20a14c,NA%NA%NA%NA%NA%NA%NA,H4,12
c1cb3948-4292-40e3-a891-33c0b8c8589f,NA%NA%NA%NA%NA%NA%NA,F8,1
d573f847-f23b-4437-b29c-fe680523fd86,NA%NA%NA%NA%NA%NA%NA,C8,3
32dbf454-2e14-440f-a88c-ef84897162e3,NA%NA%NA%NA%NA%NA%NA,A7,1
32dbf454-2e14-440f-a88c-ef84897162e3,NA%NA%NA%NA%NA%NA%NA,B7,2
32dbf454-2e14-440f-a88c-ef84897162e3,NA%NA%NA%NA%NA%NA%NA,H6,1
6f8550eb-96e4-4625-bed4-72fab9bf2ec2,NA%NA%NA%NA%NA%NA%NA,A8,2
6f8550eb-96e4-4625-bed4-72fab9bf2ec2,NA%NA%NA%NA%NA%NA%NA,B8,1
6f8550eb-96e4-4625-bed4-72fab9bf2ec2,NA%NA%NA%NA%NA%NA%NA,F7,4
6f8550eb-96e4-4625-bed4-72fab9bf2ec2,NA%NA%NA%NA%NA%NA%NA,H5,3
9ac7d416-2f64-4a36-a1dc-a62495d21574,NA%NA%NA%NA%NA%NA%NA,A6,1
9ac7d416-2f64-4a36-a1dc-a62495d21574,NA%NA%NA%NA%NA%NA%NA,B7,1
9ac7d416-2f64-4a36-a1dc-a62495d21574,NA%NA%NA%NA%NA%NA%NA,D7,1
4a80bce6-1dcb-48f4-b465-bb2b1a26b69f,NA%NA%NA%NA%NA%NA%NA,C8,2
4a80bce6-1dcb-48f4-b465-bb2b1a26b69f,NA%NA%NA%NA%NA%NA%NA,E8,16
f785b43a-a3df-4e64-8c45-7d00a0d8c69b,NA%NA%NA%NA%NA%NA%NA,C8,6
e8775305-7c51-4c8d-a91d-0dfc871c52b5,NA%NA%NA%NA%NA%NA%NA,H6,1
15fecbe7-afb5-4202-9796-4a34e3109682,NA%NA%NA%NA%NA%NA%NA,F8,1
15fecbe7-afb5-4202-9796-4a34e3109682,NA%NA%NA%NA%NA%NA%NA,H4,3
e8527525-0e96-467d-b5b1-736639bd2f7d,NA%NA%NA%NA%NA%NA%NA,E8,2
e26cb275-d7fb-4a63-b0c8-814e7b9c6614,NA%NA%NA%NA%NA%NA%NA,A7,3
c5fcee0a-67b9-4866-8c27-d3d0368e8578,NA%NA%NA%NA%NA%NA%NA,D7,1
092e6fd5-27df-4d26-ba74-610edf44caa3,NA%NA%NA%NA%NA%NA%NA,E6,6
092e6fd5-27df-4d26-ba74-610edf44caa3,NA%NA%NA%NA%NA%NA%NA,F6,2
dceb7f8b-3dfa-4389-8e37-19d7d43bce48,NA%NA%NA%NA%NA%NA%NA,A8,2
dceb7f8b-3dfa-4389-8e37-19d7d43bce48,NA%NA%NA%NA%NA%NA%NA,B8,1
dceb7f8b-3dfa-4389-8e37-19d7d43bce48,NA%NA%NA%NA%NA%NA%NA,H5,1
88e27078-6744-486c-b1f8-bb08391fc15c,NA%NA%NA%NA%NA%NA%NA,A6,2
88e27078-6744-486c-b1f8-bb08391fc15c,NA%NA%NA%NA%NA%NA%NA,D6,6
88e27078-6744-486c-b1f8-bb08391fc15c,NA%NA%NA%NA%NA%NA%NA,F6,1
8f101eca-3bc5-4fec-9283-7d67fee2ebb9,NA%NA%NA%NA%NA%NA%NA,E6,1
c07013bd-f398-4f7e-98bf-c4f58527d601,NA%NA%NA%NA%NA%NA%NA,A6,1
c07013bd-f398-4f7e-98bf-c4f58527d601,NA%NA%NA%NA%NA%NA%NA,E6,51
83751229-8a8f-4e9f-8941-449487d30b78,NA%NA%NA%NA%NA%NA%NA,F6,1
2dc81b76-5bef-4de7-8a70-3d24f1247380,NA%NA%NA%NA%NA%NA%NA,D6,32
2dc81b76-5bef-4de7-8a70-3d24f1247380,NA%NA%NA%NA%NA%NA%NA,E6,26
2dc81b76-5bef-4de7-8a70-3d24f1247380,NA%NA%NA%NA%NA%NA%NA,F6,17
4d27326f-8390-4fef-ae80-24d8a67fef8e,NA%NA%NA%NA%NA%NA%NA,A8,2
4d27326f-8390-4fef-ae80-24d8a67fef8e,NA%NA%NA%NA%NA%NA%NA,D6,21
4d27326f-8390-4fef-ae80-24d8a67fef8e,NA%NA%NA%NA%NA%NA%NA,E6,15
4d27326f-8390-4fef-ae80-24d8a67fef8e,NA%NA%NA%NA%NA%NA%NA,F6,11
dbf2a49b-d80a-4fc1-aca4-bee8c66e3684,NA%NA%NA%NA%NA%NA%NA,B6,5
fa0ef7d8-d130-4cbc-a66a-b3beb2259e81,NA%NA%NA%NA%NA%NA%NA,B6,1
fa0ef7d8-d130-4cbc-a66a-b3beb2259e81,NA%NA%NA%NA%NA%NA%NA,D6,120
fa0ef7d8-d130-4cbc-a66a-b3beb2259e81,NA%NA%NA%NA%NA%NA%NA,E6,109
fa0ef7d8-d130-4cbc-a66a-b3beb2259e81,NA%NA%NA%NA%NA%NA%NA,F6,61
fa0ef7d8-d130-4cbc-a66a-b3beb2259e81,NA%NA%NA%NA%NA%NA%NA,unknown,1
1daf5648-06de-4fc4-8d19-d5f9d0a0c35c,NA%NA%NA%NA%NA%NA%NA,D6,15
1daf5648-06de-4fc4-8d19-d5f9d0a0c35c,NA%NA%NA%NA%NA%NA%NA,E6,8
1daf5648-06de-4fc4-8d19-d5f9d0a0c35c,NA%NA%NA%NA%NA%NA%NA,F6,13
c1aa8132-bb0b-4a08-9bbd-e5fb2bea7cb4,NA%NA%NA%NA%NA%NA%NA,A6,1
c1aa8132-bb0b-4a08-9bbd-e5fb2bea7cb4,NA%NA%NA%NA%NA%NA%NA,D6,1
1fd9cc77-3ac9-4ce1-b5ba-a237b310c95a,NA%NA%NA%NA%NA%NA%NA,D6,2
1fd9cc77-3ac9-4ce1-b5ba-a237b310c95a,NA%NA%NA%NA%NA%NA%NA,E6,2
3f65fc6f-5f37-41fe-aa57-a1a5d1e16431,NA%NA%NA%NA%NA%NA%NA,D6,1
3f65fc6f-5f37-41fe-aa57-a1a5d1e16431,NA%NA%NA%NA%NA%NA%NA,E6,3
d6c7c04b-0d79-4e28-af0a-ee684e5c1fdf,NA%NA%NA%NA%NA%NA%NA,D6,4
d6c7c04b-0d79-4e28-af0a-ee684e5c1fdf,NA%NA%NA%NA%NA%NA%NA,E6,6
703a5526-fbee-4886-8854-451a55dc414d,NA%NA%NA%NA%NA%NA%NA,D6,1
703a5526-fbee-4886-8854-451a55dc414d,NA%NA%NA%NA%NA%NA%NA,E6,1
ea579eb3-4656-4bea-92ac-386ab354e3a7,NA%NA%NA%NA%NA%NA%NA,D6,1
25142233-8551-41a2-95b3-b7f0cdbd52ef,NA%NA%NA%NA%NA%NA%NA,D6,18
2760b9df-a360-4cbc-8d2f-0227de973849,NA%NA%NA%NA%NA%NA%NA,D6,3
2760b9df-a360-4cbc-8d2f-0227de973849,NA%NA%NA%NA%NA%NA%NA,E6,2
04d3bf07-7726-43f3-b998-67c94c884366,NA%NA%NA%NA%NA%NA%NA,D6,5
04d3bf07-7726-43f3-b998-67c94c884366,NA%NA%NA%NA%NA%NA%NA,E6,1
17a8aafe-3c07-4d76-8389-f0cccb528f19,NA%NA%NA%NA%NA%NA%NA,D6,1
17a8aafe-3c07-4d76-8389-f0cccb528f19,NA%NA%NA%NA%NA%NA%NA,E6,9
17a8aafe-3c07-4d76-8389-f0cccb528f19,NA%NA%NA%NA%NA%NA%NA,F6,4
29887643-2a06-48d4-86e7-b2b0089a2a35,NA%NA%NA%NA%NA%NA%NA,A8,3
29887643-2a06-48d4-86e7-b2b0089a2a35,NA%NA%NA%NA%NA%NA%NA,D6,2
46dd71f4-fa22-41e8-8732-170ac2389bc7,NA%NA%NA%NA%NA%NA%NA,D6,1
9c70c2a6-b1ed-4c78-8548-f2ec9e5b3e99,NA%NA%NA%NA%NA%NA%NA,E6,1
0017106f-f159-437a-88bb-2567dfd59425,NA%NA%NA%NA%NA%NA%NA,D6,2
0017106f-f159-437a-88bb-2567dfd59425,NA%NA%NA%NA%NA%NA%NA,F6,3
60bba9da-648d-4ec4-8c6e-2179b3a3d615,NA%NA%NA%NA%NA%NA%NA,E6,2
8d7a18b5-4efd-4896-9561-b88d3d2599e5,NA%NA%NA%NA%NA%NA%NA,F6,2
c342bbfe-1585-4c6c-882e-0ad80b27552e,NA%NA%NA%NA%NA%NA%NA,D6,1
c342bbfe-1585-4c6c-882e-0ad80b27552e,NA%NA%NA%NA%NA%NA%NA,F6,9
f809b819-b454-4ca5-93b3-4556db2d451b,NA%NA%NA%NA%NA%NA%NA,D6,1
e758ab9e-969a-464b-afaf-0816485e3624,NA%NA%NA%NA%NA%NA%NA,D6,1
e758ab9e-969a-464b-afaf-0816485e3624,NA%NA%NA%NA%NA%NA%NA,E6,2
1407cbdb-cd89-4c85-a9e0-e38f2cdd40bf,NA%NA%NA%NA%NA%NA%NA,A7,2
1407cbdb-cd89-4c85-a9e0-e38f2cdd40bf,NA%NA%NA%NA%NA%NA%NA,G6,1
1407cbdb-cd89-4c85-a9e0-e38f2cdd40bf,NA%NA%NA%NA%NA%NA%NA,H5,1
493a84f1-a0b4-47b9-a675-e1154aa15114,NA%NA%NA%NA%NA%NA%NA,D6,32
493a84f1-a0b4-47b9-a675-e1154aa15114,NA%NA%NA%NA%NA%NA%NA,E6,45
493a84f1-a0b4-47b9-a675-e1154aa15114,NA%NA%NA%NA%NA%NA%NA,F6,31
598f50b0-7c96-4b59-8edc-062307495be3,NA%NA%NA%NA%NA%NA%NA,H5,2
748730cb-4c2d-4307-9dfd-4f8b0e602d01,NA%NA%NA%NA%NA%NA%NA,E6,1
c3fe62ec-f4a3-4a60-b9ab-9c0cc50bfe47,NA%NA%NA%NA%NA%NA%NA,E6,2
72980960-de3e-4b84-8f25-db49e87e1da3,NA%NA%NA%NA%NA%NA%NA,F6,2
21005656-0965-4d2d-addc-54649417ae0f,NA%NA%NA%NA%NA%NA%NA,D6,1
3127e5e7-c713-473c-af07-414ab365ac4d,NA%NA%NA%NA%NA%NA%NA,F6,1
90e52195-e551-4530-b3c4-66b0a329ffd3,NA%NA%NA%NA%NA%NA%NA,F6,1
d52bacf3-7700-46d0-87ea-e5ad413cc612,NA%NA%NA%NA%NA%NA%NA,E6,1
d52bacf3-7700-46d0-87ea-e5ad413cc612,NA%NA%NA%NA%NA%NA%NA,H5,1
e196e541-7a12-481c-ad0d-bf4c0668a97e,NA%NA%NA%NA%NA%NA%NA,D6,4
e196e541-7a12-481c-ad0d-bf4c0668a97e,NA%NA%NA%NA%NA%NA%NA,E6,2
e196e541-7a12-481c-ad0d-bf4c0668a97e,NA%NA%NA%NA%NA%NA%NA,F7,1
e196e541-7a12-481c-ad0d-bf4c0668a97e,NA%NA%NA%NA%NA%NA%NA,H5,2
40763641-bda1-43a6-bbc2-f42f30eec812,NA%NA%NA%NA%NA%NA%NA,D6,1
40763641-bda1-43a6-bbc2-f42f30eec812,NA%NA%NA%NA%NA%NA%NA,F7,1
40763641-bda1-43a6-bbc2-f42f30eec812,NA%NA%NA%NA%NA%NA%NA,G7,1
73de8d3f-53b5-4992-b704-aa4d68e9ab03,NA%NA%NA%NA%NA%NA%NA,B7,1
73de8d3f-53b5-4992-b704-aa4d68e9ab03,NA%NA%NA%NA%NA%NA%NA,G6,2
7a68b058-a5a0-4d6b-ad8a-5e23d746a532,NA%NA%NA%NA%NA%NA%NA,A7,1
7a68b058-a5a0-4d6b-ad8a-5e23d746a532,NA%NA%NA%NA%NA%NA%NA,B7,1
729ada0d-f2bf-4c86-8b85-17fbcc7b3466,NA%NA%NA%NA%NA%NA%NA,B8,1
d2df7741-3e1e-41fe-a944-6be42267a954,NA%NA%NA%NA%NA%NA%NA,F6,1
a7931f92-2910-4fa5-99a5-f53045fe916d,NA%NA%NA%NA%NA%NA%NA,D6,1
a7931f92-2910-4fa5-99a5-f53045fe916d,NA%NA%NA%NA%NA%NA%NA,H5,1
ea1e8339-9889-4633-9eb5-dd1fcbf24808,NA%NA%NA%NA%NA%NA%NA,B8,1
55c1874c-a09c-4fde-ad3f-d83ae64484f9,NA%NA%NA%NA%NA%NA%NA,F6,2
14de1b50-0e2e-487c-9f45-fb84f6524391,NA%NA%NA%NA%NA%NA%NA,E6,1
14de1b50-0e2e-487c-9f45-fb84f6524391,NA%NA%NA%NA%NA%NA%NA,F6,2
2cad2d5a-4501-41cf-b1e5-0aee7a0bb931,NA%NA%NA%NA%NA%NA%NA,E6,1
2cad2d5a-4501-41cf-b1e5-0aee7a0bb931,NA%NA%NA%NA%NA%NA%NA,F6,1
465853b6-5ead-48a4-b7f0-cfc95573f50c,NA%NA%NA%NA%NA%NA%NA,D6,1
8f71178b-fc09-46d3-a6ad-f5b18ef33d92,NA%NA%NA%NA%NA%NA%NA,D6,1
0dd776a8-e67d-4870-96dc-d6a14a2fb46a,NA%NA%NA%NA%NA%NA%NA,F7,1
0dd776a8-e67d-4870-96dc-d6a14a2fb46a,NA%NA%NA%NA%NA%NA%NA,H5,1
78754df7-133c-4e18-b68a-e1cb5177b98b,NA%NA%NA%NA%NA%NA%NA,D6,16
78754df7-133c-4e18-b68a-e1cb5177b98b,NA%NA%NA%NA%NA%NA%NA,E6,21
9766b1c5-6242-44bc-a03c-b511af2ee98d,NA%NA%NA%NA%NA%NA%NA,A6,1
77c64625-fb90-4c8a-a1f2-5d0e14341c15,NA%NA%NA%NA%NA%NA%NA,E6,1
d6271f55-665a-4950-948f-c2872ae4f082,NA%NA%NA%NA%NA%NA%NA,D6,1
a122ee83-a641-485b-a287-fe23933a6112,NA%NA%NA%NA%NA%NA%NA,F6,1
d11901a6-eb50-4406-aa13-89cc585483dd,NA%NA%NA%NA%NA%NA%NA,D6,2
1ddf0412-a262-4eec-9d78-05453afe3244,NA%NA%NA%NA%NA%NA%NA,D6,1
823cab4b-70f6-4d59-bea1-95538a862c77,NA%NA%NA%NA%NA%NA%NA,B6,1
823cab4b-70f6-4d59-bea1-95538a862c77,NA%NA%NA%NA%NA%NA%NA,D6,1
823cab4b-70f6-4d59-bea1-95538a862c77,NA%NA%NA%NA%NA%NA%NA,H5,1
163ad629-d8a5-45be-a257-c6f0e6a52cf5,NA%NA%NA%NA%NA%NA%NA,A7,3
b73327dc-46f1-41df-a888-bfcb889b9067,NA%NA%NA%NA%NA%NA%NA,H5,1
e84cab1d-470d-42e5-abc4-e783a6ca2183,NA%NA%NA%NA%NA%NA%NA,A6,1
7593b58b-f520-4f4a-b785-2550b3ccf301,NA%NA%NA%NA%NA%NA%NA,A6,1
7593b58b-f520-4f4a-b785-2550b3ccf301,NA%NA%NA%NA%NA%NA%NA,D6,2
7593b58b-f520-4f4a-b785-2550b3ccf301,NA%NA%NA%NA%NA%NA%NA,E6,1
8fa1030f-6573-4a4b-8572-20a34b195f35,NA%NA%NA%NA%NA%NA%NA,E6,1
75d89ecf-9020-40bb-be5f-11c583d42679,NA%NA%NA%NA%NA%NA%NA,D6,2
a9dd7742-88ad-463a-b42b-bc53409b2fa2,NA%NA%NA%NA%NA%NA%NA,F7,1
4279caae-1dd5-4870-9a69-ca0deb82054d,NA%NA%NA%NA%NA%NA%NA,A8,1
4279caae-1dd5-4870-9a69-ca0deb82054d,NA%NA%NA%NA%NA%NA%NA,B8,1
4279caae-1dd5-4870-9a69-ca0deb82054d,NA%NA%NA%NA%NA%NA%NA,F7,3
4279caae-1dd5-4870-9a69-ca0deb82054d,NA%NA%NA%NA%NA%NA%NA,H5,2
dfca94d1-c4cc-4916-bf7b-6857f0040b8c,NA%NA%NA%NA%NA%NA%NA,A8,27
dfca94d1-c4cc-4916-bf7b-6857f0040b8c,NA%NA%NA%NA%NA%NA%NA,B8,43
dfca94d1-c4cc-4916-bf7b-6857f0040b8c,NA%NA%NA%NA%NA%NA%NA,F7,35
dfca94d1-c4cc-4916-bf7b-6857f0040b8c,NA%NA%NA%NA%NA%NA%NA,G7,5
dfca94d1-c4cc-4916-bf7b-6857f0040b8c,NA%NA%NA%NA%NA%NA%NA,H5,37
dbc31dc8-6a69-4163-930e-4c3a73e27221,NA%NA%NA%NA%NA%NA%NA,A8,10
dbc31dc8-6a69-4163-930e-4c3a73e27221,NA%NA%NA%NA%NA%NA%NA,B8,11
dbc31dc8-6a69-4163-930e-4c3a73e27221,NA%NA%NA%NA%NA%NA%NA,F7,22
dbc31dc8-6a69-4163-930e-4c3a73e27221,NA%NA%NA%NA%NA%NA%NA,G7,9
dbc31dc8-6a69-4163-930e-4c3a73e27221,NA%NA%NA%NA%NA%NA%NA,H5,8
0d8471c7-1ecf-4c68-82e8-2168e3fa542a,NA%NA%NA%NA%NA%NA%NA,A8,7
0d8471c7-1ecf-4c68-82e8-2168e3fa542a,NA%NA%NA%NA%NA%NA%NA,B8,11
0d8471c7-1ecf-4c68-82e8-2168e3fa542a,NA%NA%NA%NA%NA%NA%NA,F7,4
0d8471c7-1ecf-4c68-82e8-2168e3fa542a,NA%NA%NA%NA%NA%NA%NA,G7,2
0d8471c7-1ecf-4c68-82e8-2168e3fa542a,NA%NA%NA%NA%NA%NA%NA,H5,6
96eb3206-edbc-45da-8b16-20c47e2a5d40,NA%NA%NA%NA%NA%NA%NA,A8,4
96eb3206-edbc-45da-8b16-20c47e2a5d40,NA%NA%NA%NA%NA%NA%NA,F7,9
96eb3206-edbc-45da-8b16-20c47e2a5d40,NA%NA%NA%NA%NA%NA%NA,H5,1
0eb9959f-7983-43af-a5ee-e655397bf44c,NA%NA%NA%NA%NA%NA%NA,E8,1
0eb9959f-7983-43af-a5ee-e655397bf44c,NA%NA%NA%NA%NA%NA%NA,H4,1
4c331ef7-11ad-4538-9c77-5fa1b49d0eae,NA%NA%NA%NA%NA%NA%NA,A8,5
4c331ef7-11ad-4538-9c77-5fa1b49d0eae,NA%NA%NA%NA%NA%NA%NA,F7,12
0699ffb9-ea8b-4b8c-9e4c-53ba47464076,NA%NA%NA%NA%NA%NA%NA,F7,1
a0c00562-5205-4aa0-9b0f-002b21123099,NA%NA%NA%NA%NA%NA%NA,A8,8
a0c00562-5205-4aa0-9b0f-002b21123099,NA%NA%NA%NA%NA%NA%NA,B8,6
a0c00562-5205-4aa0-9b0f-002b21123099,NA%NA%NA%NA%NA%NA%NA,F7,1
a0c00562-5205-4aa0-9b0f-002b21123099,NA%NA%NA%NA%NA%NA%NA,G7,2
a0c00562-5205-4aa0-9b0f-002b21123099,NA%NA%NA%NA%NA%NA%NA,H5,2
0eb75d04-cd2c-4ffe-8186-2a633041794d,NA%NA%NA%NA%NA%NA%NA,A8,3
0eb75d04-cd2c-4ffe-8186-2a633041794d,NA%NA%NA%NA%NA%NA%NA,B8,1
0eb75d04-cd2c-4ffe-8186-2a633041794d,NA%NA%NA%NA%NA%NA%NA,F7,3
34817701-3d5e-4a0a-bc71-39188c847a6b,NA%NA%NA%NA%NA%NA%NA,A8,6
34817701-3d5e-4a0a-bc71-39188c847a6b,NA%NA%NA%NA%NA%NA%NA,F7,6
e06dfa00-cff8-42c9-9682-26f68045380f,NA%NA%NA%NA%NA%NA%NA,A8,1
e06dfa00-cff8-42c9-9682-26f68045380f,NA%NA%NA%NA%NA%NA%NA,B8,1
e06dfa00-cff8-42c9-9682-26f68045380f,NA%NA%NA%NA%NA%NA%NA,F7,3
e8705700-768d-4733-af04-acce4570846c,NA%NA%NA%NA%NA%NA%NA,B8,2
e8705700-768d-4733-af04-acce4570846c,NA%NA%NA%NA%NA%NA%NA,F7,1
e8705700-768d-4733-af04-acce4570846c,NA%NA%NA%NA%NA%NA%NA,H5,1
3cde7f46-afaa-4062-80c0-fe04e742ddcb,NA%NA%NA%NA%NA%NA%NA,C7,1
90477c98-e875-4318-89e7-6b57680e294b,NA%NA%NA%NA%NA%NA%NA,A8,2
90477c98-e875-4318-89e7-6b57680e294b,NA%NA%NA%NA%NA%NA%NA,B8,1
90477c98-e875-4318-89e7-6b57680e294b,NA%NA%NA%NA%NA%NA%NA,F7,1
90477c98-e875-4318-89e7-6b57680e294b,NA%NA%NA%NA%NA%NA%NA,H5,1
05f033e6-9e46-42c7-be76-66216c66f478,NA%NA%NA%NA%NA%NA%NA,A8,8
05f033e6-9e46-42c7-be76-66216c66f478,NA%NA%NA%NA%NA%NA%NA,B8,5
05f033e6-9e46-42c7-be76-66216c66f478,NA%NA%NA%NA%NA%NA%NA,F7,4
05f033e6-9e46-42c7-be76-66216c66f478,NA%NA%NA%NA%NA%NA%NA,G7,1
05f033e6-9e46-42c7-be76-66216c66f478,NA%NA%NA%NA%NA%NA%NA,H5,9
a83605ca-508a-4f93-be6c-da96090e37c4,NA%NA%NA%NA%NA%NA%NA,C7,1
d71a36a6-5e3f-4656-8ee9-a192be6fe730,NA%NA%NA%NA%NA%NA%NA,F8,2
8cc043ea-323f-4774-9143-01e9155acd5a,NA%NA%NA%NA%NA%NA%NA,D6,1
8cc043ea-323f-4774-9143-01e9155acd5a,NA%NA%NA%NA%NA%NA%NA,F6,1
3107d249-7725-4714-a866-e7eee5d6396f,NA%NA%NA%NA%NA%NA%NA,F7,3
3107d249-7725-4714-a866-e7eee5d6396f,NA%NA%NA%NA%NA%NA%NA,H5,1
a37f6097-087c-44dd-a01d-9a801d4c465a,NA%NA%NA%NA%NA%NA%NA,H5,2
e7412994-e8d0-417e-b733-f756d456974d,NA%NA%NA%NA%NA%NA%NA,A6,1
bdeaa315-308d-447b-876a-5040f4e40bea,NA%NA%NA%NA%NA%NA%NA,A8,46
bdeaa315-308d-447b-876a-5040f4e40bea,NA%NA%NA%NA%NA%NA%NA,B8,35
bdeaa315-308d-447b-876a-5040f4e40bea,NA%NA%NA%NA%NA%NA%NA,E7,1
bdeaa315-308d-447b-876a-5040f4e40bea,NA%NA%NA%NA%NA%NA%NA,F7,49
bdeaa315-308d-447b-876a-5040f4e40bea,NA%NA%NA%NA%NA%NA%NA,G7,16
bdeaa315-308d-447b-876a-5040f4e40bea,NA%NA%NA%NA%NA%NA%NA,H5,46
e69898be-80bc-4104-9c62-5180e30fd414,NA%NA%NA%NA%NA%NA%NA,C7,1
e69898be-80bc-4104-9c62-5180e30fd414,NA%NA%NA%NA%NA%NA%NA,G6,1
