barcode,Centroid,nReads
A6,7f102b46-fd02-4a89-9516-eccc2d7658dd,109
A6,7f570648-e400-4736-a4f8-70f77c1d0119,1
A6,7fc862c0-6bcd-47cf-838f-2921ed7db494,1
A6,805b08ea-f932-4500-b624-6401ab261473,2
A6,805fe1ce-243d-46d1-aab8-a55c7ef68245,1
A6,80d5b3b0-ecd8-406d-aa05-da0ba9f3698a,56
A6,80fc7255-a99e-47de-9090-c47baa609ce5,4058
A6,819d80d5-04d4-436f-8b9e-41b5fc8b7669,2
A6,81a7381e-3506-4f01-ba08-67da76f998d1,2
A6,81be57eb-6ca6-4926-93d6-1f15a55db38a,2068
A6,82c5011d-5c62-4e8b-b01e-d6b33563c765,18
A6,835d04c2-059e-425a-96ce-4e2f60f395c5,101
A6,83d11fc7-74b8-40ac-bb58-38a4b7dc1cd4,1
A6,83e5f6e4-29f5-41aa-bd40-34d1e8e4b7f8,1
A6,842a0233-b6a6-481f-bda7-38bdae923188,32
A6,845b2301-bdb3-4280-8321-72340257d47e,1
A6,849a1466-4f90-4b17-ab8c-dedc1c0ff1ee,1
A6,85492ba5-2f3b-43c4-a4ac-ae7c6d23edb5,162
A6,85ac3181-bea7-4a74-a402-bfb278a70cee,1
A6,85d969b1-ca5e-4bf4-9e3c-204c1fd8d0d6,1
A6,85fccef6-fb84-4c17-bb1f-5b28e445ec1d,16
A6,8652c812-1895-4b21-bcef-a7af5c5a0dd5,8
A6,86e2195c-b347-4c54-93ae-e167728e00a3,1
A6,86e459bf-f4ce-42fe-94aa-14c6656a1e51,1
A6,872f37fe-5794-480e-b177-68b69c67e9a4,4190
A6,87306cf9-b389-478e-b62c-f5c39860a6af,1
A6,8797befe-e3f9-4324-b853-892cddb5db5b,23
A6,87a12b6b-efc2-4ad4-b760-82002d068790,1
A6,87c5e6a7-13d6-411c-a512-6cb60e751c57,1
A6,87d8eea7-5b53-4582-a152-e5a701c2d3ed,1
A6,88a43c17-d07b-4926-ac0c-ada4359282d0,1
A6,88c4c4d4-10d2-4183-b6a1-3b884f48fcff,1
A6,88c7d838-2902-4f0c-96ed-4820a3763f60,1390
A6,88d68217-ab79-4dce-8055-215aa6373960,2
A6,88e27078-6744-486c-b1f8-bb08391fc15c,2
A6,88f7bf34-ee4f-4f87-870a-ab5f46a090a2,10
A6,894c7200-a7ef-480e-90ea-60b2c8520fe2,12
A6,89b91daa-9484-48da-9e84-d1d31b32de42,2466
A6,89d1c9ad-6f54-4328-b89b-89b04c80e364,51
A6,89e57d62-b42e-4ea4-a4c9-7e8dfbbe1d85,3423
A6,89ef57da-94ce-4c60-8700-f23668673ff7,1
A6,89fc1a7e-c55c-4a7e-8b26-0d055c158c56,7
A6,8a3d29c7-ffe8-4d49-a477-f86c5336bd76,96
A6,8a7683b9-c9fe-4f08-97f6-876de98cce76,3
A6,8a7a94c4-2571-4c90-a8b5-902eb440d3de,10
A6,8af0df7f-d630-4741-9273-2077986cf1f6,2
A6,8b672cf8-79f4-45ca-bee4-0bc88ad518aa,2
A6,8bc5c71f-7308-4888-b294-5b750d001bae,1
A6,8bd31385-4fef-42b7-ab02-cd06993b1661,1
A6,8bf1168e-8efb-41a5-aa64-f27f8b1c8f9e,4
A6,8c763f0d-1be7-41f3-a41d-ddf96c36e03f,1
A6,8cdb7664-9a43-4592-9588-e167ca00fc6b,2
A6,8d86fb5c-6389-4292-9e2d-447dd5f7d62e,1
A6,8dab18ee-7a96-45d8-a0e3-257bd097c2fe,1
A6,8dbd42ff-698a-46ab-8bfb-39041ccdcf5c,2
A6,8df0655e-a4e0-41fc-8ebf-f390697dbe49,34
A6,8e165b6b-1d96-4b14-b4f0-55a0e0bf9bba,47
A6,8e81d774-a2f5-484b-9b26-2aaea6005ea6,13
A6,8f2861af-ecb4-476e-b22a-f789645662e9,1
A6,8fc61399-35d7-4aa6-b957-e840cc784e5b,19
A6,8ff13a23-ff48-44a1-b5bf-2a29eba9149e,1
A6,9017ec0a-d500-44ce-b4b2-1be33bff073e,1
A6,90810576-f5a8-44d2-bb85-2a13375ae1a1,5
A6,908f3a80-f8d2-4ecc-b327-9199044a4974,1
A6,90c802f4-d514-40e5-8025-1ec3bc54da35,1
A6,91348a85-44bb-4e7e-a53b-233d3c9d8a45,1
A6,916b2d94-6236-488a-96ab-c3c1c93882a1,1
A6,9172716f-9b9b-4aa6-abf0-136832ee75af,1
A6,91a1e737-ff7a-4b5d-9328-7ab104908152,1
A6,925125cc-456c-4f4c-b7d2-f7bc747cb69d,4
A6,92a5d249-fe87-41f4-9d09-9a9904d7eb5b,10
A6,92bab09a-51f6-4b3b-9712-5450078ead4f,1
A6,92bff695-0709-4f29-9f83-6f346247a375,1
A6,92f585cb-dbc9-4408-88e6-4987fca0dde4,1
A6,93338933-3e9c-4212-ae49-1967f2745410,1
A6,93460a81-e2a1-47e5-a149-a4c6551512f8,38
A6,934e65e3-9684-41ff-89b6-6c3d5aea5a24,9
A6,93cd68f9-f492-49d2-9248-aa911904fa6f,1
A6,93e17e15-d704-45d2-919e-4d357c006d1e,40
A6,9466cd31-4100-4c27-8d38-2dffdc894ea8,1
A6,94d90c67-7833-4682-91d0-479ed15611c7,3
A6,94fb1ad6-5464-4c2d-8597-e1203c054534,1
A6,9501e7a8-8f2b-46fd-8e20-72ae4d808e39,1
A6,95433e80-5a47-46a1-9ed4-80afb84d28d0,10
A6,95801550-4379-4a88-b391-8f53c5d32de9,3
A6,95c4fdc1-738d-47e2-9932-d5bae713c1a0,1
A6,95cb6d82-a401-44e6-99be-dc784710ad6f,2
A6,95ffe5dd-d917-4799-b4c4-3851e9d16669,4
A6,9612b2b3-57d2-479b-8e03-8c61aa6c65c8,1
A6,96c75c60-8bd9-420f-8165-a4d05e8845fe,8
A6,9714731c-f190-4e47-966d-70a8213f16fd,1
A6,9766b1c5-6242-44bc-a03c-b511af2ee98d,1
A6,982212d7-0840-4dea-9cea-b2f63ec4baca,111
A6,98e354d7-aae2-4500-9f05-e3707cae8115,2
A6,99075d05-e533-4aea-bcf5-5e00a1325b5a,4
A6,99285927-caa1-4cfe-a7da-d85623ae7a2e,11
A6,997c2ed6-b193-4cd1-a85b-5162f7f5c78d,1
A6,9a9bbc3d-15cd-4dd0-9e3a-f95c3c45605d,2
A6,9a9f399e-c7b1-4185-8e76-7c615087c20b,6
A6,9aa4b287-0315-4dcf-82be-a2011901072e,1
A6,9ac23c9f-8eaa-48e2-80b2-0b0b2cee60b3,56
A6,9ac7d416-2f64-4a36-a1dc-a62495d21574,1
A6,9ad5978e-c4ee-4807-81bf-c714c6dc627b,1
A6,9b2f055f-2108-4660-b10d-d32331b030c9,21720
A6,9b5ddf23-2d16-4601-854d-739a316ad1da,1
A6,9bfc19bd-5649-401f-9eaa-3e15861e60d7,2647
A6,9c3b8bec-e7b3-4e78-8e04-245e65b69ebd,4
A6,9c80144e-353b-4973-a5d1-5fcd7846635f,237
A6,9cb39401-56b3-4651-9a92-c9f2874d28ac,2
A6,9ceb356e-b5bb-41ac-a77e-bdbec0d3d169,1
A6,9cfd99e9-7bbf-4845-9d37-3099154e68d7,1
A6,9d541309-2883-411b-9028-dd13566f7628,31
A6,9d7e499b-dd67-4b6f-b93f-7ec042f500fe,79
A6,9d87b35e-4d47-4444-9730-dc60a3ea55f1,79
A6,9e2a98ba-0d93-4dcb-b263-9ea8ac8dbd43,4
A6,9e72e23f-ccea-4a84-96b9-390187799ce3,19
A6,9ebc6c90-cf25-429d-8a2d-4c776a5889ad,2
A6,9ecd1931-8c90-462b-929e-b4960927cb40,1
A6,9f0737cf-9810-40e4-89f8-fcaf8126badc,3
A6,9f5ccf80-4a4a-4db1-bbd6-c6d9c1fcc393,6
A6,9f7a1efd-a091-4f68-b021-604fca10f8ff,472
A6,9fd35c37-1982-49c9-a91b-0ea1832058ed,159
A6,a011052b-6bc3-49dc-8d31-6078404bb4b2,5
A6,a035f29c-b475-4b3a-84f7-e812c4aaa1a6,49
A6,a09768a3-34a5-496d-bca2-89006519c227,7281
A6,a102f13f-d2a5-427a-bda8-aa297cc6eefe,5
A6,a10d1ba0-75f4-4111-b386-af40a76b700e,1
A6,a13d3fad-87e6-4cda-838f-2e7ce4c5c001,12
A6,a1a5c56b-c0a6-4e08-b88d-4e3f2c4bd795,1
A6,a1d1551d-5a60-44c1-97ef-14fe43fba2b4,1
A6,a1e29141-399b-4764-a08a-6394139cf74a,110
A6,a26610d1-711c-4d0b-8382-9a810e7b0613,1
A6,a2a90cc0-1a84-41b4-b232-8bdd840d6e22,155
A6,a2b54c6b-7713-4982-946b-258e56245975,1
A6,a33f4b1e-ce05-4bb2-99f6-6233e4755b4d,1
A6,a3cbdb4e-9075-4dba-b884-7f00db96dad6,18
A6,a4020070-8191-42bc-a242-7055e1fbd790,2
A6,a48ee1e7-0cd5-4a4f-80d4-035c5c731b8f,1
A6,a49a1146-79cc-470b-b330-c38270e31fd1,3
A6,a4bbb0cd-2d8c-40fa-b486-f30e12d9b5e2,37
A6,a56eac38-ed02-4449-8f36-2c34675be67d,38
A6,a5810041-c666-4040-a3a1-0a9fa3eb6812,5
A6,a58d90a5-b6d2-401d-82c0-3aea715407e7,1
A6,a5a6d4f8-9b69-4719-84df-8ee49488b0c9,2
A6,a5b2ed83-a42e-440e-ac85-a3f7ab9b1955,1
A6,a5daa743-a4fe-467b-9b52-2355946e34b3,1
A6,a5eecca6-de10-418e-b660-59d65ec27244,1
A6,a5fc01ef-60fd-4c62-904f-398c6d02f4c5,432
A6,a66d83c2-5d94-4976-bf28-b4e802b7efea,1
A6,a67a1264-1c10-433f-8245-4cc6e99e38cd,15
A6,a681eb49-fa57-4e52-8b6d-00315f792eea,11
A6,a6a22111-fb04-4d21-92bd-4d757245a3c4,15
A6,a6b51aba-eb2f-4557-b80f-4c80985df00c,4
A6,a6da328d-353d-4358-af82-0d4bef2ff699,1
A6,a7fc6c5c-04d4-4164-b54c-3476cbf567ea,1
A6,a831fa35-b023-4b9c-8a91-b1ac592e730b,5
A6,a8910f32-6bcd-45e0-9039-497bba962bd2,1
A6,a9d6a566-70f3-4cbd-9fd1-603fbb0dd1e6,9
A6,aa4a5c85-abc8-4b73-b932-02d64d4fc946,1
A6,ab690258-2f2e-408a-a801-277efa8fa68a,10
A6,ab752177-0126-4492-a53b-1adbb1b029fc,1
A6,ac5919a9-2d3a-46d7-99aa-9f48980327c7,1
A6,ac6e4acc-e23e-48e3-97ce-f5c44308161c,1
A6,ac7b886b-bd50-42f5-bb19-6bbb7fbe0df9,1
A6,aca5e535-df7d-4317-bf0c-dc4e4ab23bf4,1
A6,ad5491ba-4d47-4a65-ae80-1f67c132ca6d,1
A6,ad95f038-cfb2-406e-8ede-2fea77d9fa5f,13
A6,adf8ce70-0681-400d-a457-be9a6ada6c0e,22
A6,ae0b5887-9aac-4b84-98ab-6c40bf44c749,3
A6,ae4d4f77-3c5e-4dfc-b1a0-8fea729a2657,1
A6,aeb05479-b801-4b3a-84ea-f3b8c9d2f134,5
A6,aee3c0e5-a07c-4459-8f3f-0af480d6663c,6
A6,af0ae237-170f-4515-8458-ec06009727da,4
A6,af4b8dda-50ac-4b9b-95a0-a247d82e19e0,168
A6,afde5855-ec4b-4c35-8540-da5083041f02,1
A6,b002a5e2-dcd7-4826-9551-130e5bfe2b84,6
A6,b019a31c-7039-4259-8e76-17e5cc7f5cb0,55
A6,b02738b0-11d6-49d5-99cb-d8a4bc90659f,108
A6,b04dfd24-c46a-49c9-9fdf-fe0a334e1c8e,1
A6,b05dd0fe-5721-4189-b49d-e45aaf763f70,6
A6,b0c3763d-65de-4b88-974c-7e2e6deb8428,1
A6,b1175a76-13a5-4469-8757-169c7c86e777,1
A6,b14458ed-c24e-4236-9635-5edbb03edd41,1
A6,b1658a5b-2d95-4550-8285-8fd1d2e4e097,5009
A6,b1726c9d-66d0-422c-9cae-b2b9473e7e50,1
A6,b20367cd-dd8f-4cc3-b4d5-7391c529ff03,2
A6,b22bda7e-18b2-4eda-a5c6-ef892a020231,1
A6,b22de545-beab-4615-9daa-8a1f997d8d20,2
A6,b2523bd2-ffa8-49de-85bc-7ab5a61878c4,68
A6,b305ddfd-0bad-4b85-8a1b-823a11a760be,33
A6,b3cd12aa-fee2-4e6f-8fea-5c4345e9e869,146
A6,b3d3c6e2-5dcb-436c-b3bd-e358e7319089,19
A6,b3fdf715-9dc3-405f-89a9-f8b982026748,34
A6,b40db611-6624-47bc-865f-50d94080eb1e,1
A6,b4570bae-bec2-4840-bd6d-9f0311f20560,1
A6,b459921d-3da1-48ce-bfef-1a33c7235d82,3
A6,b50344d8-c1f8-42df-9425-7ec966a9f530,1
A6,b53a97a5-0bd7-4d12-9a58-d2ead0a1dbb8,1
A6,b607c255-64be-4ce5-98b4-0881b5971b19,1
A6,b64d8457-f8a4-470b-a4bc-1d4ab8624a8e,3174
A6,b6606c57-1053-4a34-871a-abe515c23d77,1
A6,b673a748-06bb-4301-a729-c12d20456e2d,86
A6,b68d2f30-c2d7-4c27-82cd-08e85a010c7f,28
A6,b6c5c762-c887-4df3-8996-326bc9e405e6,1
A6,b6e3e0bb-1f63-439c-b150-2da5cc1b31de,1
A6,b6fc307d-cd64-4214-8c0a-6bf1404109a6,1352
A6,b74cd995-082e-49f8-a7bd-21e49ee466f4,2
A6,b7583bdb-3b5f-4e7b-818c-2bb1f1f59eea,1
A6,b75a3aba-cd57-42dc-bc12-8cc66df6b6ea,7
A6,b7fca853-af7d-4da3-ad78-22a5796a7f62,1
A6,b8c9cb4c-d470-4968-a09c-9d0cc9b33571,3
A6,b8e5728e-1969-42cb-aa30-a071a4d315cb,8
A6,b931f5c6-4ff7-4dd0-a605-deb4fb5ad693,4
A6,b9699250-ff57-4fbf-9f95-377e895c43b3,6
A6,b992b0d5-5ba8-46d1-badc-0fd6e857ddd9,3
A6,b99b169f-86c0-4aaa-8688-d4ea418332c9,963
A6,ba39170d-4159-4f3f-b2e2-4edd8adaa46a,3
A6,ba80f469-8261-4c59-9926-99ed69b4f509,1
A6,baa5b772-11a1-4a3d-9fee-6020cef0cc71,1
A6,baf1f15e-e3b4-449a-a2a6-95e27e13f414,3
A6,bb488355-b01a-4a89-9ed8-50c49e17b73a,4
A6,bb75d10d-bd7a-4adc-9d04-85277891bc99,2
A6,bbecdc4e-bad8-4ff6-bd80-9ead85e7b36f,1
A6,bc769531-fb07-4a90-b051-abc0393a6453,17
A6,bc9f7092-daf4-4ae4-a818-3658e4a1c2ff,4
A6,bdc4a578-8231-426c-b5f9-c1db187cc179,1
A6,be6ed7f4-5f2d-4818-9b1f-33937cd2c351,3
A6,beb3c4d9-f58d-4ad1-a5db-b9b52865c7ed,209
A6,bec1a671-4675-4a6a-8cd2-6e9bd33c4340,24
A6,bedc235b-25e7-47c7-8430-1b29070d081b,5
A6,bf6ec90f-c593-45cf-b01b-28381f1b1cca,1
A6,c07013bd-f398-4f7e-98bf-c4f58527d601,1
A6,c09b3d36-7f5f-4d01-b32c-92ec7f36aaf8,3
A6,c120590b-29b8-431f-bea0-35349f16956d,3
A6,c1aa8132-bb0b-4a08-9bbd-e5fb2bea7cb4,1
A6,c1c9e389-07d6-487a-ba6d-a4512ebfcca9,30
A6,c207c739-54b5-4182-bb9c-a00018c56959,1
A6,c228e424-a4a3-4c6d-a743-a41c01282566,2
A6,c25f72ae-1521-4db1-9724-8a0a3423bd1b,1
A6,c280336a-598f-453c-98d6-308868bbcde8,1
A6,c34e07a7-3b5a-4b25-9dd3-defde890b20a,1
A6,c35bc5e1-3bce-4402-8699-7c0767a6ef56,23
A6,c389a29d-29aa-4cf8-891b-b329bb3237d9,1
A6,c3a46cf4-fe9c-4642-a46b-e667378a7808,2
A6,c408371e-3cab-4e00-9833-c2d9aeb6da3c,18
A6,c4c02711-2f76-4711-bd78-93c4397151f1,47
A6,c55073e2-83d2-4e2a-8d64-acdd60b0040c,2
A6,c5aa71f2-2df4-407d-96a4-0c6630cdf7b2,1
A6,c5befeea-e988-4a3d-9ced-82b42fb68663,19
A6,c5e0da5b-d42a-4709-be68-d818e1cdefa7,6
A6,c62a43e2-4cd9-4827-b327-d2ba3d7d5f1f,1
A6,c74c8580-cca6-4c10-a632-4d37133204e2,2
A6,c795af66-acf6-4761-b959-d50c90e31370,1
A6,c7c152ea-a881-4446-a3e6-fa0f14fdb2e0,2
A6,c808bf5e-d157-461c-b353-4c4e8e271970,2756
A6,c84b2d46-2818-419b-8cb1-eba8c1094155,22
A6,c84ed782-bcfc-45c3-a3f0-fc1ee5147901,2
A6,c907801d-fb1d-4fd6-963b-1199ff8d0c5e,1
A6,c9564666-c347-4f4d-b703-c56205869ad5,18
A6,c974ebd0-f471-4b48-824e-226a23631977,3
A6,caad2d68-358b-4a97-a051-dac33e94e5a8,1
A6,cb0979b1-858b-41c1-8f21-156c9f1dba65,1
A6,cb335273-9816-4dd3-bfce-33b812e098b6,9
A6,cb678914-e9bb-4c49-a2ba-7513ee9a7185,26
A6,cb6d5c5f-33e1-4eae-8aea-a91a3c2da323,1
A6,cbd38774-4c67-4ac5-831c-9aa6791f62c5,89
A6,cbe32b84-3dbf-4da7-b575-177cd24d956f,1
A6,cbefe098-b2a7-4ecd-9dea-bca70ade5379,19
A6,cbfdaf13-1f35-44e2-afef-d8c3ef66069a,14
A6,cc41a29c-a1bf-4110-9a8e-f70b54daa905,1
A6,cc79fb9b-b3a0-41e2-818c-85e889d4a3ac,9
A6,ccffc1dd-77c2-49ef-b3ed-ad8b6f9c11af,6
A6,cd0196de-c565-4008-99de-9092e91a6156,1
A6,cdb9d662-1494-482e-b4a4-7333117c38d3,13
A6,cdd96363-9655-4b98-9f5c-9152069e39f0,11
A6,ce26f9ad-d9cb-4e01-83e3-dcf6b80a48f9,2
A6,ce3c07cf-5f1b-436a-b32b-826181463d7d,2
A6,ce8b9829-349b-4b6a-9785-67c60d019870,4
A6,cf02d314-1bf8-4352-9b02-1c744fe04315,1
A6,cf176ece-0157-404f-8d87-58bd28b71883,10098
A6,cf469acd-4b23-43f1-ab92-6b441fadae3f,1
A6,cf4b4f72-ff0d-4f02-9bdc-b484de9b8ab4,3
A6,d01896a0-bab1-45db-aeea-38c4090e9756,3
A6,d0232939-dee8-4a8d-b334-409ae02f136c,1
A6,d029e91c-c036-4a4b-891b-b24753267f59,11
A6,d0385707-5024-42bd-a7a5-89bb34a5dfcb,8
A6,d0445b0a-7e11-4ece-bfa6-7b5647d9aef5,1
A6,d08325b9-2b9a-40e5-986b-49167ce57da2,1
A6,d12c2324-23ec-4fce-b822-a4d97092f159,2
A6,d144865b-b7fe-4eb5-9acc-5a41d342fb86,493
A6,d1a7d2d0-0621-47bd-b13a-6cc18eb7c7f7,14536
A6,d1be7129-bc4d-4343-95ca-4ae1eb3ceeea,2
A6,d1e784b4-be52-4300-8b5d-da16955e1916,632
A6,d1f2b5aa-4275-4f5c-882f-105a3febb48d,327
A6,d1fb6980-194d-4ff2-910a-5a5544196015,1
A6,d22f1030-5719-453d-97f9-5a3406013822,1
A6,d351a0b9-ee26-4e8e-81c8-fc0d024b5a7a,2
A6,d3638660-a029-4fd3-a3d2-6eaffd5e2108,25
A6,d3654e1a-660a-4d4a-839a-1ac9a6640b6d,4
A6,d392ad4c-90dc-4833-a151-397d4d2172d8,1
A6,d3e1521b-3245-457d-8ab9-fc938599a69e,1
A6,d3f25c2a-163f-4c10-8c14-b65a0c4057f7,9
A6,d40398c2-50d7-4f44-8f71-ad13a909fd0a,66
A6,d4051c5b-b557-46a9-bd8f-b1ada9796530,9
A6,d4052993-c4ce-43d8-8824-e07299330395,1
A6,d41da329-e4bb-4869-b646-bcb57c83a54c,42
A6,d45b2fa5-5b1a-4432-8e3e-503e0931f351,5
A6,d4b23487-7580-4fec-9381-af544d520b3d,1
A6,d4e47980-774e-4672-b8b4-7c714c415bad,7295
A6,d4f6ec71-96a5-4d6c-8329-d1f9af56b1c0,1
A6,d540536b-45e7-4d55-bcc7-6a4c8e118355,1
A6,d55617ea-31f6-47f9-a43a-6db6483c0b1f,26
A6,d58a8547-fc69-4142-a19a-80f4c4d414d9,1
A6,d5cb684b-42d6-4803-bc07-b2611c0c0192,1
A6,d5cf7aa1-1030-40c9-9888-07f48cd9c2a1,1
A6,d60f7c7c-8e1f-4f3a-91f1-687d84d3c7df,29
A6,d62720cd-4fde-4c3e-8c4c-da1f35ad08e2,105
A6,d6560778-5206-408b-bb95-1091f4b99090,50
A6,d68d7115-c331-4e35-aa1b-17f84d7fad5f,1
A6,d6a11373-ad6c-4120-804b-baeae169e5d9,1
A6,d6fffc42-4af8-4942-a4cf-7084384e29bb,30
A6,d70db8a4-6927-4bd2-9e6e-29d16536c1cd,1
A6,d7b38497-a2f7-4e14-97ef-3e3c5b13b75e,4
A6,d8b0b371-710a-4813-93bf-bdd456f1523d,1
A6,d9bc3176-f655-4ba5-ac5d-304650a78275,7
A6,d9f41166-257f-4c71-b0ea-fad693055c21,10
A6,da0ac7d4-33b7-4e4a-8f1b-9e26d3998eb0,17
A6,da3c9039-3c7c-4b9e-834f-60c5932adef0,27
A6,dbb61508-c309-42d7-99c3-6c975e425b57,1
A6,dbf79d9d-1b2b-4303-8476-64f9a377e70a,1
A6,dc4de2e6-022a-4ec2-8dc8-0a1cf6fc3c3c,350
A6,dc91c33a-f2bc-4772-a8bc-3f8d0470d4e3,1260
A6,dc9f0062-1b87-40eb-9370-60cd217d5a1a,6
A6,dcf160d3-c9f4-45db-b77e-73190ed02b50,3
A6,dd080c67-f7fd-4be2-a922-f27445c69f30,3
A6,dd1f7458-b448-4ba9-b6f2-3040b5503cab,2
A6,dd9b79be-1885-4f91-bfc9-75b856d544b6,341
A6,ddd8ba7d-7daa-4958-b7ba-ed6451ee7dbf,22
A6,dde9e848-0094-4520-aff4-18e4e7ac7c8d,22
A6,ddf923b3-0291-4558-afda-92d792ba75cf,5
A6,ddfc2481-1890-429a-b401-25c2c462b3d7,1
A6,de3f65ed-cdf8-42c1-8aa8-fb7470f5f448,12
A6,de7a956a-b4db-451d-aa92-9820e08f9b85,1
A6,deecb3da-453f-488e-8ab0-c6fae3a9a17a,1
A6,df272bd7-350f-4930-ab7d-9daec3ac9180,1
A6,df3ae355-3863-4578-b29a-964b6769848a,15
A6,df657eb0-ce4b-4327-99ee-5b3aee1fb328,1
A6,df7c3440-6f6a-483b-b6ef-8b2457dec83f,1
A6,df9f0964-7e35-489b-be34-95f1ae484b70,1
A6,dfe447a4-d098-48b9-905b-68cf7133434c,24
A6,dffcbb30-85f4-4795-8665-9b16f5110dc1,301
A6,e0c4d2bb-4bc9-4d71-9ebc-650c2717c08d,36
A6,e12d70ae-dea0-4ece-9566-9a62845add77,4
A6,e14fba96-aed3-4f7f-bd31-9faf5784a079,3
A6,e16f75ec-316c-4ef6-a72a-7ed44164cfe5,13
A6,e17740bd-b776-45b0-bb91-607872f26f36,72
A6,e197c006-9ac2-4b06-8937-dce814aad491,1
A6,e2624ecc-f496-4b9d-bc54-577f3c91d7c3,1
A6,e279ccc0-4a81-4200-8aa0-f99b3770bfdc,1
A6,e2b10683-a83e-4835-80c8-bee3f59d0302,57
A6,e2c57bb6-2709-4229-be4b-d959d58b1ccd,1
A6,e3039599-a6d4-4b59-877d-c0c2136a9c85,34
A6,e31e254e-4612-4fe8-89a8-0223e4b265be,64
A6,e3b86626-9502-421a-aae9-917508d059cb,1
A6,e3ed9f01-7646-4b78-9ead-30bb461e1a3e,4
A6,e4565142-a940-4ae1-87b0-b1844678d1da,1
A6,e45fce27-e410-4a6f-a401-7f73532a57d6,1
A6,e469d434-38a7-4fc1-baaa-4ab3e77d1410,36
A6,e490c04d-933d-42ee-97d0-dd78f5bdefdb,1
A6,e4bab75d-aea9-4092-ae24-24679f0a404b,37
A6,e59749e1-f3f4-442f-bfba-070972097e53,2
A6,e5ab3c80-f830-4310-9001-3ce532b54d50,1
A6,e5b3a5fb-d9ab-4003-9b2b-b7966fcb11d8,4
A6,e5d7bd57-a5ee-4037-8c65-d5a53e2cd545,15
A6,e5db3c5f-34aa-43af-b960-c10f18282396,2
A6,e6193bc4-16b5-4227-9df9-f5cd9957985e,1
A6,e647a212-2b2c-4cb7-b591-2d6ea3438180,11
A6,e6628c17-e469-42f6-b8a0-a915535aa421,15
A6,e698cb20-f6ed-4dde-9de0-e818783bbe27,1
A6,e6da995e-cb9a-414a-becf-e77d0af752cd,2
A6,e729fcf6-b546-4fec-8e8a-75f898d61594,53
A6,e7412994-e8d0-417e-b733-f756d456974d,1
A6,e7744581-b202-4b6f-8328-49d98e6929e3,9
A6,e795f39b-2862-4ce9-801e-01497cfd5904,1
A6,e7b22738-71d1-4b02-944f-634fc07b4468,37
A6,e84cab1d-470d-42e5-abc4-e783a6ca2183,1
A6,e87e4443-7c25-47b1-a839-891ef9c9c4db,43
A6,e8913005-9931-46d9-8d2a-2e8e2fdf3bbc,7578
A6,e8bcb8b9-4567-4e81-a7b1-f1aa5e86cb85,1
A6,e8f93556-c9a3-4e8d-a7b2-a1a4f917a44e,1
A6,e93dd2b1-195e-444a-98ac-127354b91331,2
A6,e9f3e808-63c4-4918-979d-5d9233c60bfa,1
A6,ea1d2856-3e57-4fbd-9219-478308904c50,2
A6,ea28651f-1f4f-4ba4-9d4b-20407b568a2f,1
A6,ea603707-1c49-4059-9d7e-ff6dc650a301,3
A6,eae3fdfc-7c1a-4726-b6c8-d729f3d18286,11
A6,eaf80439-d7ea-4798-b0a0-18b0bf458879,2
A6,ebbf1ed3-1404-43c3-833e-efd45fced0d2,22
A6,edaaece4-7a13-492b-8f05-918668510131,23
A6,edef3e15-bd8e-4338-91d1-bc2a5054e6a6,1
A6,eec6b62c-87c7-413d-8c91-cc85224d8939,1
A6,ef8c148a-8df8-4ef4-88a2-00f5690d3227,1
A6,efdc3893-d0c2-4f7f-b706-ecd1f52befb3,1
A6,effa5270-3996-4a39-92c1-1388975c71dd,8
A6,f0d19872-6f48-4e25-b817-8f20a316ccfa,8
A6,f12752fb-3e83-4d37-9ddf-021fa101c420,10
A6,f12c6b33-571b-4c26-8e06-1f4248f13068,1385
A6,f16f7108-eef6-4754-a318-890cbc695dfc,1
A6,f26eace8-a392-4f37-a832-893c852b4b91,1
A6,f2ee8628-20c8-471e-9bd9-5f7556dfc7fa,1
A6,f35e8875-9d2e-4e72-94b1-b9034c7f72a5,2
A6,f46257bb-fbb4-48bf-ae57-714c04f5aa6f,16
A6,f4d45974-4c6a-4c82-8aee-6bac6ded7e34,1
A6,f4d750a0-d379-44bd-b423-3fbd10460681,12
A6,f4e2be72-8745-49f4-9642-feda830ccf6b,1
A6,f60cd6d8-fc2f-4807-ba2e-86dc3b33b07e,1
A6,f63979a2-71a0-48df-88a7-18ab30c910ae,7
A6,f64f0dab-98a0-4798-928f-298586d58ab7,22
A6,f72eb30a-e812-4d33-b20f-3e37036dd17d,46
A6,f8c64c5d-0046-4241-8974-743d2970c3fa,118
A6,f8eb6f65-0cd5-47fe-8f9f-e24262a0ddc8,1
A6,fa386955-312d-4aeb-8625-53ce6f0f90b0,3
A6,fa44310e-6247-482a-8945-4030536677c1,1
A6,fa8dfa6a-c5ee-4fd0-9103-3d5a29cc619b,2
A6,fa9b0cdc-afb2-4355-89cd-ae50d57c0bae,1
A6,fade9ec8-8fe7-4bce-b874-59a390057940,1
A6,faed7d45-afe0-4e69-9f67-eac56aea3b43,1
A6,fb072db4-563e-4fd7-8460-d8413ab69c8d,1
A6,fb85a481-1030-4c14-a243-4c837d43b278,8
A6,fbf00095-fcce-4745-b1d3-b44503ca2427,1
A6,fc3403a7-ee56-41b9-bb99-8932a819326b,10
A6,fc35d6f2-c299-4609-b998-63837664773a,173
A6,fc78bda4-fd89-462e-90a4-c8b6dcfa8ecc,372
